county,tract,FIPS state,placefp,State Postal Code,cntyname,Place Name,"Total Hsg. Units, 2000 census",tract to placefp allocation factor
6085,5119.11,6,68000,CA,Santa Clara CA,San Jose city,1303,0.719
6085,5119.11,6,99999,CA,Santa Clara CA, ,508,0.281
6085,5119.12,6,68000,CA,Santa Clara CA,San Jose city,1710,0.992
6085,5119.12,6,99999,CA,Santa Clara CA, ,14,0.008
6085,5119.13,6,68000,CA,Santa Clara CA,San Jose city,1434,1
6085,5119.14,6,68000,CA,Santa Clara CA,San Jose city,1969,1
6085,5120.01,6,68000,CA,Santa Clara CA,San Jose city,1775,0.992
6085,5120.01,6,99999,CA,Santa Clara CA, ,14,0.008
6085,5120.02,6,68000,CA,Santa Clara CA,San Jose city,2410,1
6085,5120.05,6,68000,CA,Santa Clara CA,San Jose city,2199,1
6085,5120.14,6,68000,CA,Santa Clara CA,San Jose city,1842,1
6085,5120.15,6,68000,CA,Santa Clara CA,San Jose city,1736,1
6085,5120.16,6,68000,CA,Santa Clara CA,San Jose city,3326,1
6085,5120.16,6,99999,CA,Santa Clara CA, ,0,0
6085,5120.17,6,68000,CA,Santa Clara CA,San Jose city,1999,1
6085,5120.18,6,68000,CA,Santa Clara CA,San Jose city,2395,1
6085,5120.19,6,68000,CA,Santa Clara CA,San Jose city,1554,1
6085,5120.2,6,68000,CA,Santa Clara CA,San Jose city,2313,1
6085,5120.2,6,99999,CA,Santa Clara CA, ,0,0
6085,5120.21,6,68000,CA,Santa Clara CA,San Jose city,2043,1
6085,5120.22,6,68000,CA,Santa Clara CA,San Jose city,1845,1
6085,5120.23,6,68000,CA,Santa Clara CA,San Jose city,1948,1
6085,5120.24,6,68000,CA,Santa Clara CA,San Jose city,1307,1
6085,5120.25,6,68000,CA,Santa Clara CA,San Jose city,801,1
6085,5120.25,6,99999,CA,Santa Clara CA, ,0,0
6085,5120.26,6,68000,CA,Santa Clara CA,San Jose city,1426,0.999
6085,5120.26,6,99999,CA,Santa Clara CA, ,2,0.001
6085,5120.27,6,68000,CA,Santa Clara CA,San Jose city,1533,0.996
6085,5120.27,6,99999,CA,Santa Clara CA, ,6,0.004
6085,5120.28,6,68000,CA,Santa Clara CA,San Jose city,1711,1
6085,5120.29,6,68000,CA,Santa Clara CA,San Jose city,2312,1
6085,5120.3,6,68000,CA,Santa Clara CA,San Jose city,983,1
6085,5120.3,6,99999,CA,Santa Clara CA, ,0,0
6085,5120.31,6,68000,CA,Santa Clara CA,San Jose city,1399,1
6085,5120.32,6,68000,CA,Santa Clara CA,San Jose city,1037,1
6085,5120.32,6,99999,CA,Santa Clara CA, ,0,0
6085,5120.33,6,68000,CA,Santa Clara CA,San Jose city,2053,1
6085,5120.33,6,99999,CA,Santa Clara CA, ,0,0
6085,5120.34,6,68000,CA,Santa Clara CA,San Jose city,1042,1
6085,5120.35,6,68000,CA,Santa Clara CA,San Jose city,1378,1
6085,5120.35,6,99999,CA,Santa Clara CA, ,0,0
6085,5121,6,49278,CA,Santa Clara CA,Morgan Hill city,0,0
6085,5121,6,68000,CA,Santa Clara CA,San Jose city,90,0.18
6085,5121,6,99999,CA,Santa Clara CA, ,409,0.82
6085,5122,6,29504,CA,Santa Clara CA,Gilroy city,8,0.007
6085,5122,6,68000,CA,Santa Clara CA,San Jose city,12,0.01
6085,5122,6,99999,CA,Santa Clara CA, ,1179,0.983
6085,5123.04,6,49278,CA,Santa Clara CA,Morgan Hill city,2710,0.955
6085,5123.04,6,68000,CA,Santa Clara CA,San Jose city,1,0
6085,5123.04,6,68238,CA,Santa Clara CA,San Martin CDP,21,0.007
6085,5123.04,6,99999,CA,Santa Clara CA, ,105,0.037
6085,5123.05,6,49278,CA,Santa Clara CA,Morgan Hill city,775,0.712
6085,5123.05,6,68000,CA,Santa Clara CA,San Jose city,0,0
6085,5123.05,6,99999,CA,Santa Clara CA, ,314,0.288
6085,5123.06,6,49278,CA,Santa Clara CA,Morgan Hill city,2837,0.988
6085,5123.06,6,99999,CA,Santa Clara CA, ,34,0.012
6085,5123.07,6,49278,CA,Santa Clara CA,Morgan Hill city,2056,0.939
6085,5123.07,6,99999,CA,Santa Clara CA, ,134,0.061
6085,5123.08,6,49278,CA,Santa Clara CA,Morgan Hill city,1295,0.7
6085,5123.08,6,68000,CA,Santa Clara CA,San Jose city,0,0
6085,5123.08,6,99999,CA,Santa Clara CA, ,554,0.3
6085,5123.09,6,49278,CA,Santa Clara CA,Morgan Hill city,1417,0.888
6085,5123.09,6,99999,CA,Santa Clara CA, ,178,0.112
6085,5124.01,6,29504,CA,Santa Clara CA,Gilroy city,6,0.005
6085,5124.01,6,49278,CA,Santa Clara CA,Morgan Hill city,0,0
6085,5124.01,6,68238,CA,Santa Clara CA,San Martin CDP,267,0.207
6085,5124.01,6,99999,CA,Santa Clara CA, ,1019,0.789
6085,5124.02,6,49278,CA,Santa Clara CA,Morgan Hill city,1,0.001
6085,5124.02,6,68238,CA,Santa Clara CA,San Martin CDP,966,0.649
6085,5124.02,6,99999,CA,Santa Clara CA, ,522,0.351
6085,5125.03,6,29504,CA,Santa Clara CA,Gilroy city,1901,0.938
6085,5125.03,6,99999,CA,Santa Clara CA, ,126,0.062
6085,5125.05,6,29504,CA,Santa Clara CA,Gilroy city,1578,0.959
6085,5125.05,6,99999,CA,Santa Clara CA, ,67,0.041
6085,5125.06,6,29504,CA,Santa Clara CA,Gilroy city,1627,0.996
6085,5125.06,6,99999,CA,Santa Clara CA, ,6,0.004
6085,5125.07,6,29504,CA,Santa Clara CA,Gilroy city,2464,0.98
6085,5125.07,6,99999,CA,Santa Clara CA, ,51,0.02
6085,5125.08,6,29504,CA,Santa Clara CA,Gilroy city,2476,1
6085,5126.01,6,29504,CA,Santa Clara CA,Gilroy city,2071,1
6085,5126.02,6,29504,CA,Santa Clara CA,Gilroy city,21,0.027
6085,5126.02,6,99999,CA,Santa Clara CA, ,762,0.973
6085,5127,6,49278,CA,Santa Clara CA,Morgan Hill city,0,0
6085,5127,6,68000,CA,Santa Clara CA,San Jose city,4,0.013
6085,5127,6,99999,CA,Santa Clara CA, ,315,0.987
6095,2501.01,6,81666,CA,Solano CA,Vallejo city,2479,1
6095,2501.02,6,81666,CA,Solano CA,Vallejo city,2301,0.998
6095,2501.02,6,99999,CA,Solano CA, ,4,0.002
6095,2502,6,81666,CA,Solano CA,Vallejo city,1445,1
6095,2502,6,99999,CA,Solano CA, ,0,0
6095,2503,6,81666,CA,Solano CA,Vallejo city,1222,1
6095,2504,6,81666,CA,Solano CA,Vallejo city,1261,0.976
6095,2504,6,99999,CA,Solano CA, ,31,0.024
6095,2505.01,6,81666,CA,Solano CA,Vallejo city,514,0.653
6095,2505.01,6,99999,CA,Solano CA, ,273,0.347
6095,2505.02,6,5290,CA,Solano CA,Benicia city,5,0.004
6095,2505.02,6,81666,CA,Solano CA,Vallejo city,1190,0.996
6095,2505.02,6,99999,CA,Solano CA, ,0,0
6095,2506.01,6,81666,CA,Solano CA,Vallejo city,1248,0.813
6095,2506.01,6,99999,CA,Solano CA, ,288,0.188
6095,2506.03,6,5290,CA,Solano CA,Benicia city,1,0
6095,2506.03,6,81666,CA,Solano CA,Vallejo city,2945,0.993
6095,2506.03,6,99999,CA,Solano CA, ,20,0.007
6095,2507.01,6,81666,CA,Solano CA,Vallejo city,1216,0.982
6095,2507.01,6,99999,CA,Solano CA, ,22,0.018
6095,2507.02,6,81666,CA,Solano CA,Vallejo city,1266,0.97
6095,2507.02,6,99999,CA,Solano CA, ,39,0.03
6095,2508,6,81666,CA,Solano CA,Vallejo city,41,1
6095,2508,6,99999,CA,Solano CA, ,0,0
6095,2509,6,81666,CA,Solano CA,Vallejo city,1562,1
6095,2510,6,81666,CA,Solano CA,Vallejo city,1289,1
6095,2511,6,81666,CA,Solano CA,Vallejo city,773,0.641
6095,2511,6,99999,CA,Solano CA, ,433,0.359
6095,2512,6,81666,CA,Solano CA,Vallejo city,1165,1
6095,2513,6,81666,CA,Solano CA,Vallejo city,1261,1
6095,2514,6,81666,CA,Solano CA,Vallejo city,2278,1
6095,2515,6,81666,CA,Solano CA,Vallejo city,1510,1
6095,2516,6,81666,CA,Solano CA,Vallejo city,1236,1
6095,2517.01,6,81666,CA,Solano CA,Vallejo city,1648,1
6095,2517.01,6,99999,CA,Solano CA, ,0,0
6095,2517.02,6,81666,CA,Solano CA,Vallejo city,739,1
6095,2518.02,6,81666,CA,Solano CA,Vallejo city,767,1
6095,2518.02,6,99999,CA,Solano CA, ,0,0
6095,2518.03,6,81666,CA,Solano CA,Vallejo city,1465,1
6095,2518.03,6,99999,CA,Solano CA, ,0,0
6095,2518.04,6,81666,CA,Solano CA,Vallejo city,1031,1
6095,2518.04,6,99999,CA,Solano CA, ,0,0
6095,2519.01,6,81666,CA,Solano CA,Vallejo city,1948,1
6095,2519.02,6,81666,CA,Solano CA,Vallejo city,1716,1
6095,2519.03,6,81666,CA,Solano CA,Vallejo city,1646,1
6095,2520,6,5290,CA,Solano CA,Benicia city,2105,1
6095,2521.02,6,5290,CA,Solano CA,Benicia city,1612,0.987
6095,2521.02,6,99999,CA,Solano CA, ,22,0.013
6095,2521.03,6,81666,CA,Solano CA,Vallejo city,1902,1
6095,2521.04,6,5290,CA,Solano CA,Benicia city,1109,0.877
6095,2521.04,6,81666,CA,Solano CA,Vallejo city,155,0.123
6095,2521.04,6,99999,CA,Solano CA, ,1,0.001
6095,2521.05,6,5290,CA,Solano CA,Benicia city,1331,1
6095,2521.06,6,5290,CA,Solano CA,Benicia city,1735,1
6095,2521.07,6,5290,CA,Solano CA,Benicia city,1450,1
6095,2521.08,6,5290,CA,Solano CA,Benicia city,1199,1
6095,2522.01,6,23182,CA,Solano CA,Fairfield city,912,0.484
6095,2522.01,6,31099,CA,Solano CA,Green Valley CDP,759,0.403
6095,2522.01,6,81666,CA,Solano CA,Vallejo city,0,0
6095,2522.01,6,99999,CA,Solano CA, ,213,0.113
6095,2522.02,6,23182,CA,Solano CA,Fairfield city,1969,0.965
6095,2522.02,6,81666,CA,Solano CA,Vallejo city,0,0
6095,2522.02,6,99999,CA,Solano CA, ,71,0.035
6095,2523.05,6,23182,CA,Solano CA,Fairfield city,937,0.817
6095,2523.05,6,99999,CA,Solano CA, ,210,0.183
6095,2523.06,6,23182,CA,Solano CA,Fairfield city,1146,1
6095,2523.06,6,99999,CA,Solano CA, ,0,0
6095,2523.07,6,23182,CA,Solano CA,Fairfield city,3093,0.942
6095,2523.07,6,99999,CA,Solano CA, ,191,0.058
6095,2523.08,6,23182,CA,Solano CA,Fairfield city,3010,1
6095,2523.08,6,81554,CA,Solano CA,Vacaville city,1,0
6095,2523.08,6,99999,CA,Solano CA, ,0,0
6095,2523.09,6,23182,CA,Solano CA,Fairfield city,3095,0.992
6095,2523.09,6,81554,CA,Solano CA,Vacaville city,1,0
6095,2523.09,6,99999,CA,Solano CA, ,23,0.007
6095,2524.01,6,23182,CA,Solano CA,Fairfield city,1278,1
6095,2524.02,6,23182,CA,Solano CA,Fairfield city,1691,0.998
6095,2524.02,6,75630,CA,Solano CA,Suisun City city,0,0
6095,2524.02,6,99999,CA,Solano CA, ,4,0.002
6095,2525.01,6,23182,CA,Solano CA,Fairfield city,1009,1
6095,2525.02,6,23182,CA,Solano CA,Fairfield city,654,1
6095,2525.02,6,75630,CA,Solano CA,Suisun City city,0,0
6095,2525.02,6,99999,CA,Solano CA, ,0,0
6095,2526.04,6,23182,CA,Solano CA,Fairfield city,1336,1
6095,2526.05,6,23182,CA,Solano CA,Fairfield city,1958,1
6095,2526.06,6,23182,CA,Solano CA,Fairfield city,1625,1
6095,2526.07,6,23182,CA,Solano CA,Fairfield city,1185,1
6095,2526.08,6,23182,CA,Solano CA,Fairfield city,1384,1
6095,2526.09,6,23182,CA,Solano CA,Fairfield city,2299,0.999
6095,2526.09,6,75630,CA,Solano CA,Suisun City city,0,0
6095,2526.09,6,99999,CA,Solano CA, ,2,0.001
6095,2527.02,6,75630,CA,Solano CA,Suisun City city,1955,0.974
6095,2527.02,6,99999,CA,Solano CA, ,52,0.026
6095,2527.03,6,23182,CA,Solano CA,Fairfield city,0,0
6095,2527.03,6,75630,CA,Solano CA,Suisun City city,1254,1
6095,2527.03,6,99999,CA,Solano CA, ,0,0
6095,2527.04,6,75630,CA,Solano CA,Suisun City city,1457,1
6095,2527.05,6,75630,CA,Solano CA,Suisun City city,1896,1
6095,2527.06,6,75630,CA,Solano CA,Suisun City city,686,1
6095,2527.06,6,99999,CA,Solano CA, ,0,0
6095,2527.07,6,23182,CA,Solano CA,Fairfield city,747,0.412
6095,2527.07,6,75630,CA,Solano CA,Suisun City city,898,0.495
6095,2527.07,6,99999,CA,Solano CA, ,170,0.094
6095,2528,6,23182,CA,Solano CA,Fairfield city,2464,1
6095,2528,6,99999,CA,Solano CA, ,0,0
6095,2529.02,6,81554,CA,Solano CA,Vacaville city,3949,1
6095,2529.02,6,99999,CA,Solano CA, ,0,0
6095,2529.03,6,81554,CA,Solano CA,Vacaville city,0,0
6095,2529.03,6,99999,CA,Solano CA, ,1520,1
6095,2529.04,6,22146,CA,Solano CA,Elmira CDP,92,0.073
6095,2529.04,6,81554,CA,Solano CA,Vacaville city,162,0.128
6095,2529.04,6,99999,CA,Solano CA, ,1009,0.799
6095,2529.07,6,81554,CA,Solano CA,Vacaville city,3857,0.995
6095,2529.07,6,99999,CA,Solano CA, ,20,0.005
6095,2529.08,6,81554,CA,Solano CA,Vacaville city,1344,1
6095,2529.09,6,81554,CA,Solano CA,Vacaville city,1107,0.996
6095,2529.09,6,99999,CA,Solano CA, ,5,0.004
6095,2529.1,6,81554,CA,Solano CA,Vacaville city,1863,1
6095,2530,6,81554,CA,Solano CA,Vacaville city,1,1
6095,2531.01,6,81554,CA,Solano CA,Vacaville city,2116,0.991
6095,2531.01,6,99999,CA,Solano CA, ,20,0.009
6095,2531.05,6,81554,CA,Solano CA,Vacaville city,2231,1
6095,2531.06,6,81554,CA,Solano CA,Vacaville city,1293,1
6095,2531.07,6,81554,CA,Solano CA,Vacaville city,2321,1
6095,2531.08,6,81554,CA,Solano CA,Vacaville city,1284,1
6095,2531.08,6,99999,CA,Solano CA, ,0,0
6095,2532.01,6,81554,CA,Solano CA,Vacaville city,1793,0.974
6095,2532.01,6,99999,CA,Solano CA, ,47,0.026
6095,2532.02,6,81554,CA,Solano CA,Vacaville city,3838,0.981
6095,2532.02,6,99999,CA,Solano CA, ,74,0.019
6095,2532.03,6,81554,CA,Solano CA,Vacaville city,1535,0.997
6095,2532.03,6,99999,CA,Solano CA, ,4,0.003
6095,2533,6,19402,CA,Solano CA,Dixon city,6,0.007
6095,2533,6,81554,CA,Solano CA,Vacaville city,0,0
6095,2533,6,99999,CA,Solano CA, ,892,0.993
6095,2534.01,6,19402,CA,Solano CA,Dixon city,3421,0.994
6095,2534.01,6,99999,CA,Solano CA, ,22,0.006
6095,2534.02,6,19402,CA,Solano CA,Dixon city,1745,0.983
6095,2534.02,6,99999,CA,Solano CA, ,31,0.017
6095,2535,6,60984,CA,Solano CA,Rio Vista city,1974,0.83
6095,2535,6,99999,CA,Solano CA, ,403,0.17
6097,1501,6,72646,CA,Sonoma CA,Sonoma city,0,0
6097,1501,6,78126,CA,Sonoma CA,Temelec CDP,1,0.001
6097,1501,6,99999,CA,Sonoma CA, ,1131,0.999
6097,1502.01,6,72646,CA,Sonoma CA,Sonoma city,3078,0.887
6097,1502.01,6,99999,CA,Sonoma CA, ,394,0.113
6097,1502.02,6,72646,CA,Sonoma CA,Sonoma city,1593,0.614
6097,1502.02,6,99999,CA,Sonoma CA, ,1002,0.386
6097,1503.02,6,7848,CA,Sonoma CA,Boyes Hot Springs CDP,1331,0.414
6097,1503.02,6,22510,CA,Sonoma CA,El Verano CDP,0,0
6097,1503.02,6,23973,CA,Sonoma CA,Fetters Hot Springs-Agua Caliente CDP,929,0.289
6097,1503.02,6,99999,CA,Sonoma CA, ,957,0.297
6097,1503.03,6,21894,CA,Sonoma CA,Eldridge CDP,152,0.064
6097,1503.03,6,22510,CA,Sonoma CA,El Verano CDP,294,0.124
6097,1503.03,6,78126,CA,Sonoma CA,Temelec CDP,1044,0.44
6097,1503.03,6,99999,CA,Sonoma CA, ,885,0.373
6097,1503.04,6,7848,CA,Sonoma CA,Boyes Hot Springs CDP,1064,0.463
6097,1503.04,6,22510,CA,Sonoma CA,El Verano CDP,1236,0.537
6097,1505,6,21894,CA,Sonoma CA,Eldridge CDP,399,0.164
6097,1505,6,30028,CA,Sonoma CA,Glen Ellen CDP,387,0.159
6097,1505,6,99999,CA,Sonoma CA, ,1643,0.676
6097,1506.01,6,56784,CA,Sonoma CA,Petaluma city,1392,1
6097,1506.02,6,56784,CA,Sonoma CA,Petaluma city,1543,1
6097,1506.03,6,56784,CA,Sonoma CA,Petaluma city,2403,0.996
6097,1506.03,6,99999,CA,Sonoma CA, ,9,0.004
6097,1506.05,6,56784,CA,Sonoma CA,Petaluma city,4268,0.939
6097,1506.05,6,99999,CA,Sonoma CA, ,277,0.061
6097,1506.06,6,56784,CA,Sonoma CA,Petaluma city,2216,0.837
6097,1506.06,6,99999,CA,Sonoma CA, ,431,0.163
6097,1507.01,6,56784,CA,Sonoma CA,Petaluma city,1810,1
6097,1507.01,6,99999,CA,Sonoma CA, ,0,0
6097,1507.02,6,56784,CA,Sonoma CA,Petaluma city,1475,0.888
6097,1507.02,6,99999,CA,Sonoma CA, ,186,0.112
6097,1508,6,56784,CA,Sonoma CA,Petaluma city,1847,0.96
6097,1508,6,99999,CA,Sonoma CA, ,76,0.04
6097,1509.01,6,56784,CA,Sonoma CA,Petaluma city,1868,0.999
6097,1509.01,6,99999,CA,Sonoma CA, ,1,0.001
6097,1509.02,6,56784,CA,Sonoma CA,Petaluma city,1222,0.898
6097,1509.02,6,99999,CA,Sonoma CA, ,139,0.102
6097,1510,6,56784,CA,Sonoma CA,Petaluma city,122,0.087
6097,1510,6,99999,CA,Sonoma CA, ,1284,0.913
6097,1511,6,99999,CA,Sonoma CA, ,1799,1
6097,1512.01,6,16560,CA,Sonoma CA,Cotati city,206,0.081
6097,1512.01,6,56784,CA,Sonoma CA,Petaluma city,138,0.054
6097,1512.01,6,62546,CA,Sonoma CA,Rohnert Park city,857,0.337
6097,1512.01,6,99999,CA,Sonoma CA, ,1345,0.528
6097,1512.03,6,16560,CA,Sonoma CA,Cotati city,922,0.529
6097,1512.03,6,62546,CA,Sonoma CA,Rohnert Park city,769,0.441
6097,1512.03,6,99999,CA,Sonoma CA, ,51,0.029
6097,1512.04,6,16560,CA,Sonoma CA,Cotati city,1296,0.896
6097,1512.04,6,99999,CA,Sonoma CA, ,151,0.104
6097,1513.01,6,16560,CA,Sonoma CA,Cotati city,47,0.029
6097,1513.01,6,62546,CA,Sonoma CA,Rohnert Park city,1559,0.971
6097,1513.05,6,62546,CA,Sonoma CA,Rohnert Park city,2235,1
6097,1513.06,6,62546,CA,Sonoma CA,Rohnert Park city,1638,1
6097,1513.07,6,62546,CA,Sonoma CA,Rohnert Park city,1835,0.935
6097,1513.07,6,99999,CA,Sonoma CA, ,128,0.065
6097,1513.08,6,62546,CA,Sonoma CA,Rohnert Park city,1967,1
6097,1513.09,6,62546,CA,Sonoma CA,Rohnert Park city,1269,0.739
6097,1513.09,6,99999,CA,Sonoma CA, ,449,0.261
6097,1513.1,6,16560,CA,Sonoma CA,Cotati city,14,0.009
6097,1513.1,6,62546,CA,Sonoma CA,Rohnert Park city,1470,0.991
6097,1513.1,6,99999,CA,Sonoma CA, ,0,0
6097,1513.11,6,16560,CA,Sonoma CA,Cotati city,100,0.041
6097,1513.11,6,62546,CA,Sonoma CA,Rohnert Park city,2207,0.905
6097,1513.11,6,99999,CA,Sonoma CA, ,132,0.054
6097,1514.01,6,70098,CA,Sonoma CA,Santa Rosa city,943,0.748
6097,1514.01,6,99999,CA,Sonoma CA, ,317,0.252
6097,1514.02,6,62868,CA,Sonoma CA,Roseland CDP,51,0.017
6097,1514.02,6,70098,CA,Sonoma CA,Santa Rosa city,1540,0.502
6097,1514.02,6,99999,CA,Sonoma CA, ,1475,0.481
6097,1515.02,6,70098,CA,Sonoma CA,Santa Rosa city,2238,0.778
6097,1515.02,6,99999,CA,Sonoma CA, ,638,0.222
6097,1515.03,6,70098,CA,Sonoma CA,Santa Rosa city,1172,0.822
6097,1515.03,6,99999,CA,Sonoma CA, ,253,0.178
6097,1515.04,6,70098,CA,Sonoma CA,Santa Rosa city,1378,1
6097,1516,6,70098,CA,Sonoma CA,Santa Rosa city,3291,0.853
6097,1516,6,99999,CA,Sonoma CA, ,569,0.147
6097,1517,6,70098,CA,Sonoma CA,Santa Rosa city,3024,0.995
6097,1517,6,99999,CA,Sonoma CA, ,16,0.005
6097,1518,6,70098,CA,Sonoma CA,Santa Rosa city,2167,1
6097,1519,6,70098,CA,Sonoma CA,Santa Rosa city,1391,1
6097,1520,6,70098,CA,Sonoma CA,Santa Rosa city,941,1
6097,1521,6,70098,CA,Sonoma CA,Santa Rosa city,1123,1
6097,1522.01,6,70098,CA,Sonoma CA,Santa Rosa city,1774,1
6097,1522.02,6,70098,CA,Sonoma CA,Santa Rosa city,2544,0.953
6097,1522.02,6,99999,CA,Sonoma CA, ,126,0.047
6097,1522.03,6,70098,CA,Sonoma CA,Santa Rosa city,1907,1
6097,1523,6,70098,CA,Sonoma CA,Santa Rosa city,1940,0.98
6097,1523,6,99999,CA,Sonoma CA, ,39,0.02
6097,1524,6,40426,CA,Sonoma CA,Larkfield-Wikiup CDP,12,0.004
6097,1524,6,70098,CA,Sonoma CA,Santa Rosa city,2488,0.878
6097,1524,6,99999,CA,Sonoma CA, ,334,0.118
6097,1525.01,6,70098,CA,Sonoma CA,Santa Rosa city,1294,0.95
6097,1525.01,6,99999,CA,Sonoma CA, ,68,0.05
6097,1525.02,6,70098,CA,Sonoma CA,Santa Rosa city,1439,0.931
6097,1525.02,6,99999,CA,Sonoma CA, ,106,0.069
6097,1526,6,70098,CA,Sonoma CA,Santa Rosa city,1757,0.571
6097,1526,6,99999,CA,Sonoma CA, ,1320,0.429
6097,1527.01,6,40426,CA,Sonoma CA,Larkfield-Wikiup CDP,1424,0.661
6097,1527.01,6,85922,CA,Sonoma CA,Windsor town,6,0.003
6097,1527.01,6,99999,CA,Sonoma CA, ,724,0.336
6097,1527.02,6,40426,CA,Sonoma CA,Larkfield-Wikiup CDP,1354,0.842
6097,1527.02,6,70098,CA,Sonoma CA,Santa Rosa city,1,0.001
6097,1527.02,6,85922,CA,Sonoma CA,Windsor town,5,0.003
6097,1527.02,6,99999,CA,Sonoma CA, ,248,0.154
6097,1528.01,6,70098,CA,Sonoma CA,Santa Rosa city,1877,0.946
6097,1528.01,6,99999,CA,Sonoma CA, ,108,0.054
6097,1528.02,6,70098,CA,Sonoma CA,Santa Rosa city,2830,1
6097,1529.01,6,70098,CA,Sonoma CA,Santa Rosa city,1941,0.635
6097,1529.01,6,99999,CA,Sonoma CA, ,1117,0.365
6097,1529.03,6,70098,CA,Sonoma CA,Santa Rosa city,1437,0.98
6097,1529.03,6,99999,CA,Sonoma CA, ,30,0.02
6097,1529.04,6,70098,CA,Sonoma CA,Santa Rosa city,1487,0.877
6097,1529.04,6,99999,CA,Sonoma CA, ,208,0.123
6097,1530.01,6,70098,CA,Sonoma CA,Santa Rosa city,2046,0.991
6097,1530.01,6,99999,CA,Sonoma CA, ,19,0.009
6097,1530.02,6,70098,CA,Sonoma CA,Santa Rosa city,1900,0.933
6097,1530.02,6,99999,CA,Sonoma CA, ,136,0.067
6097,1530.03,6,62868,CA,Sonoma CA,Roseland CDP,3,0.001
6097,1530.03,6,70098,CA,Sonoma CA,Santa Rosa city,1958,0.95
6097,1530.03,6,99999,CA,Sonoma CA, ,99,0.048
6097,1530.05,6,70098,CA,Sonoma CA,Santa Rosa city,1466,0.607
6097,1530.05,6,70770,CA,Sonoma CA,Sebastopol city,0,0
6097,1530.05,6,99999,CA,Sonoma CA, ,951,0.393
6097,1530.06,6,70098,CA,Sonoma CA,Santa Rosa city,2557,0.997
6097,1530.06,6,99999,CA,Sonoma CA, ,8,0.003
6097,1531.01,6,62868,CA,Sonoma CA,Roseland CDP,850,0.353
6097,1531.01,6,70098,CA,Sonoma CA,Santa Rosa city,1547,0.642
6097,1531.01,6,99999,CA,Sonoma CA, ,13,0.005
6097,1531.02,6,62868,CA,Sonoma CA,Roseland CDP,933,0.683
6097,1531.02,6,70098,CA,Sonoma CA,Santa Rosa city,433,0.317
6097,1532,6,62546,CA,Sonoma CA,Rohnert Park city,2,0.001
6097,1532,6,70098,CA,Sonoma CA,Santa Rosa city,484,0.322
6097,1532,6,99999,CA,Sonoma CA, ,1015,0.676
6097,1533,6,62868,CA,Sonoma CA,Roseland CDP,50,0.022
6097,1533,6,70098,CA,Sonoma CA,Santa Rosa city,1263,0.544
6097,1533,6,99999,CA,Sonoma CA, ,1008,0.434
6097,1534.01,6,70770,CA,Sonoma CA,Sebastopol city,1806,0.682
6097,1534.01,6,99999,CA,Sonoma CA, ,844,0.318
6097,1534.03,6,70098,CA,Sonoma CA,Santa Rosa city,0,0
6097,1534.03,6,70770,CA,Sonoma CA,Sebastopol city,809,0.49
6097,1534.03,6,99999,CA,Sonoma CA, ,841,0.51
6097,1534.04,6,70770,CA,Sonoma CA,Sebastopol city,706,0.395
6097,1534.04,6,99999,CA,Sonoma CA, ,1082,0.605
6097,1535.01,6,99999,CA,Sonoma CA, ,1820,1
6097,1535.02,6,99999,CA,Sonoma CA, ,1644,1
6097,1536,6,30812,CA,Sonoma CA,Graton CDP,563,0.238
6097,1536,6,99999,CA,Sonoma CA, ,1800,0.762
6097,1537.03,6,31470,CA,Sonoma CA,Guerneville CDP,22,0.008
6097,1537.03,6,48928,CA,Sonoma CA,Monte Rio CDP,807,0.297
6097,1537.03,6,99999,CA,Sonoma CA, ,1892,0.695
6097,1537.04,6,31470,CA,Sonoma CA,Guerneville CDP,1441,0.571
6097,1537.04,6,99999,CA,Sonoma CA, ,1081,0.429
6097,1537.05,6,24960,CA,Sonoma CA,Forestville CDP,885,0.506
6097,1537.05,6,31470,CA,Sonoma CA,Guerneville CDP,0,0
6097,1537.05,6,99999,CA,Sonoma CA, ,865,0.494
6097,1537.06,6,24960,CA,Sonoma CA,Forestville CDP,125,0.053
6097,1537.06,6,30812,CA,Sonoma CA,Graton CDP,143,0.061
6097,1537.06,6,99999,CA,Sonoma CA, ,2084,0.886
6097,1538.01,6,85922,CA,Sonoma CA,Windsor town,1259,0.715
6097,1538.01,6,99999,CA,Sonoma CA, ,503,0.285
6097,1538.02,6,85922,CA,Sonoma CA,Windsor town,3446,0.94
6097,1538.02,6,99999,CA,Sonoma CA, ,219,0.06
6097,1538.03,6,85922,CA,Sonoma CA,Windsor town,2958,0.988
6097,1538.03,6,99999,CA,Sonoma CA, ,35,0.012
6097,1539.01,6,33056,CA,Sonoma CA,Healdsburg city,980,0.484
6097,1539.01,6,85922,CA,Sonoma CA,Windsor town,54,0.027
6097,1539.01,6,99999,CA,Sonoma CA, ,991,0.489
6097,1539.02,6,33056,CA,Sonoma CA,Healdsburg city,1482,0.965
6097,1539.02,6,99999,CA,Sonoma CA, ,53,0.035
6097,1539.03,6,33056,CA,Sonoma CA,Healdsburg city,1614,0.979
6097,1539.03,6,99999,CA,Sonoma CA, ,35,0.021
6097,1540,6,33056,CA,Sonoma CA,Healdsburg city,62,0.05
6097,1540,6,99999,CA,Sonoma CA, ,1181,0.95
6097,1541,6,99999,CA,Sonoma CA, ,1787,1
6097,1542,6,14190,CA,Sonoma CA,Cloverdale city,2619,0.814
6097,1542,6,99999,CA,Sonoma CA, ,598,0.186
