GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US06037401202,06037401202,"Census Tract 4012.02, Los Angeles County, California",470200,30307
1400000US06037401203,06037401203,"Census Tract 4012.03, Los Angeles County, California",487700,25370
1400000US06037401302,06037401302,"Census Tract 4013.02, Los Angeles County, California",610900,28327
1400000US06037401311,06037401311,"Census Tract 4013.11, Los Angeles County, California",431700,38175
1400000US06037401312,06037401312,"Census Tract 4013.12, Los Angeles County, California",355200,50187
1400000US06037401500,06037401500,"Census Tract 4015, Los Angeles County, California",423600,29361
1400000US06037401601,06037401601,"Census Tract 4016.01, Los Angeles County, California",167300,34312
1400000US06037401602,06037401602,"Census Tract 4016.02, Los Angeles County, California",455500,19579
1400000US06037401603,06037401603,"Census Tract 4016.03, Los Angeles County, California",317900,120780
1400000US06037401701,06037401701,"Census Tract 4017.01, Los Angeles County, California",460200,45981
1400000US06037401703,06037401703,"Census Tract 4017.03, Los Angeles County, California",446900,27062
1400000US06037401704,06037401704,"Census Tract 4017.04, Los Angeles County, California",337100,50313
1400000US06037401800,06037401800,"Census Tract 4018, Los Angeles County, California",569800,27028
1400000US06037401901,06037401901,"Census Tract 4019.01, Los Angeles County, California",-,**
1400000US06037401902,06037401902,"Census Tract 4019.02, Los Angeles County, California",651500,41670
1400000US06037402000,06037402000,"Census Tract 4020, Los Angeles County, California",448700,16039
1400000US06037402101,06037402101,"Census Tract 4021.01, Los Angeles County, California",404300,29455
1400000US06037402102,06037402102,"Census Tract 4021.02, Los Angeles County, California",384300,37315
1400000US06037402200,06037402200,"Census Tract 4022, Los Angeles County, California",446300,19216
1400000US06037402301,06037402301,"Census Tract 4023.01, Los Angeles County, California",363300,24968
1400000US06037402302,06037402302,"Census Tract 4023.02, Los Angeles County, California",358900,31918
1400000US06037402401,06037402401,"Census Tract 4024.01, Los Angeles County, California",322900,26608
1400000US06037402402,06037402402,"Census Tract 4024.02, Los Angeles County, California",349500,17773
1400000US06037402403,06037402403,"Census Tract 4024.03, Los Angeles County, California",245300,70433
1400000US06037402404,06037402404,"Census Tract 4024.04, Los Angeles County, California",-,**
1400000US06037402501,06037402501,"Census Tract 4025.01, Los Angeles County, California",129700,123820
1400000US06037402502,06037402502,"Census Tract 4025.02, Los Angeles County, California",313100,45323
1400000US06037402600,06037402600,"Census Tract 4026, Los Angeles County, California",412500,27703
1400000US06037402702,06037402702,"Census Tract 4027.02, Los Angeles County, California",320300,35098
1400000US06037402703,06037402703,"Census Tract 4027.03, Los Angeles County, California",339000,32221
1400000US06037402704,06037402704,"Census Tract 4027.04, Los Angeles County, California",377200,22117
1400000US06037402801,06037402801,"Census Tract 4028.01, Los Angeles County, California",264400,45296
1400000US06037402802,06037402802,"Census Tract 4028.02, Los Angeles County, California",335400,36071
1400000US06037402901,06037402901,"Census Tract 4029.01, Los Angeles County, California",314400,30483
1400000US06037402902,06037402902,"Census Tract 4029.02, Los Angeles County, California",338000,30376
1400000US06037403000,06037403000,"Census Tract 4030, Los Angeles County, California",339800,25035
1400000US06037403200,06037403200,"Census Tract 4032, Los Angeles County, California",-,**
1400000US06037403303,06037403303,"Census Tract 4033.03, Los Angeles County, California",518500,44788
1400000US06037403304,06037403304,"Census Tract 4033.04, Los Angeles County, California",666700,32315
1400000US06037403305,06037403305,"Census Tract 4033.05, Los Angeles County, California",571800,28711
1400000US06037403312,06037403312,"Census Tract 4033.12, Los Angeles County, California",464700,26787
1400000US06037403316,06037403316,"Census Tract 4033.16, Los Angeles County, California",524000,37972
1400000US06037403317,06037403317,"Census Tract 4033.17, Los Angeles County, California",541400,47350
1400000US06037403318,06037403318,"Census Tract 4033.18, Los Angeles County, California",524600,35731
1400000US06037403319,06037403319,"Census Tract 4033.19, Los Angeles County, California",537100,47930
1400000US06037403320,06037403320,"Census Tract 4033.20, Los Angeles County, California",635400,24791
1400000US06037403321,06037403321,"Census Tract 4033.21, Los Angeles County, California",597300,20842
1400000US06037403322,06037403322,"Census Tract 4033.22, Los Angeles County, California",520900,36130
1400000US06037403323,06037403323,"Census Tract 4033.23, Los Angeles County, California",569200,27924
1400000US06037403324,06037403324,"Census Tract 4033.24, Los Angeles County, California",710800,47466
1400000US06037403325,06037403325,"Census Tract 4033.25, Los Angeles County, California",615100,24692
1400000US06037403401,06037403401,"Census Tract 4034.01, Los Angeles County, California",562400,26350
1400000US06037403402,06037403402,"Census Tract 4034.02, Los Angeles County, California",599800,15730
1400000US06037403403,06037403403,"Census Tract 4034.03, Los Angeles County, California",811000,27811
1400000US06037403404,06037403404,"Census Tract 4034.04, Los Angeles County, California",813500,92049
1400000US06037403405,06037403405,"Census Tract 4034.05, Los Angeles County, California",657300,33582
1400000US06037403406,06037403406,"Census Tract 4034.06, Los Angeles County, California",585800,39096
1400000US06037403407,06037403407,"Census Tract 4034.07, Los Angeles County, California",871400,113230
1400000US06037403408,06037403408,"Census Tract 4034.08, Los Angeles County, California",610700,13055
1400000US06037403500,06037403500,"Census Tract 4035, Los Angeles County, California",969400,76700
1400000US06037403600,06037403600,"Census Tract 4036, Los Angeles County, California",666200,42956
1400000US06037403702,06037403702,"Census Tract 4037.02, Los Angeles County, California",533000,36690
1400000US06037403703,06037403703,"Census Tract 4037.03, Los Angeles County, California",518500,45437
1400000US06037403721,06037403721,"Census Tract 4037.21, Los Angeles County, California",452900,15492
1400000US06037403722,06037403722,"Census Tract 4037.22, Los Angeles County, California",440600,49677
1400000US06037403801,06037403801,"Census Tract 4038.01, Los Angeles County, California",422500,27448
1400000US06037403802,06037403802,"Census Tract 4038.02, Los Angeles County, California",372800,23304
1400000US06037403901,06037403901,"Census Tract 4039.01, Los Angeles County, California",458100,31112
1400000US06037403902,06037403902,"Census Tract 4039.02, Los Angeles County, California",429000,27164
1400000US06037404000,06037404000,"Census Tract 4040, Los Angeles County, California",401500,26709
1400000US06037404100,06037404100,"Census Tract 4041, Los Angeles County, California",350300,19899
1400000US06037404200,06037404200,"Census Tract 4042, Los Angeles County, California",368800,20204
1400000US06037404301,06037404301,"Census Tract 4043.01, Los Angeles County, California",420600,34792
1400000US06037404302,06037404302,"Census Tract 4043.02, Los Angeles County, California",401800,57211
1400000US06037404401,06037404401,"Census Tract 4044.01, Los Angeles County, California",384800,38956
1400000US06037404402,06037404402,"Census Tract 4044.02, Los Angeles County, California",422700,36709
1400000US06037404501,06037404501,"Census Tract 4045.01, Los Angeles County, California",276900,29904
1400000US06037404502,06037404502,"Census Tract 4045.02, Los Angeles County, California",366500,38854
1400000US06037404600,06037404600,"Census Tract 4046, Los Angeles County, California",400700,32597
1400000US06037404701,06037404701,"Census Tract 4047.01, Los Angeles County, California",388900,36428
1400000US06037404702,06037404702,"Census Tract 4047.02, Los Angeles County, California",313300,37830
1400000US06037404703,06037404703,"Census Tract 4047.03, Los Angeles County, California",380300,101894
1400000US06037404801,06037404801,"Census Tract 4048.01, Los Angeles County, California",407400,29818
1400000US06037404802,06037404802,"Census Tract 4048.02, Los Angeles County, California",336700,40666
1400000US06037404803,06037404803,"Census Tract 4048.03, Los Angeles County, California",312500,90016
1400000US06037404901,06037404901,"Census Tract 4049.01, Los Angeles County, California",399700,43586
1400000US06037404902,06037404902,"Census Tract 4049.02, Los Angeles County, California",425500,22740
1400000US06037404903,06037404903,"Census Tract 4049.03, Los Angeles County, California",395700,32539
1400000US06037405001,06037405001,"Census Tract 4050.01, Los Angeles County, California",381000,44942
1400000US06037405002,06037405002,"Census Tract 4050.02, Los Angeles County, California",400800,40476
1400000US06037405101,06037405101,"Census Tract 4051.01, Los Angeles County, California",410900,28964
1400000US06037405102,06037405102,"Census Tract 4051.02, Los Angeles County, California",336900,17446
1400000US06037405201,06037405201,"Census Tract 4052.01, Los Angeles County, California",380300,24990
1400000US06037405202,06037405202,"Census Tract 4052.02, Los Angeles County, California",383800,34347
1400000US06037405203,06037405203,"Census Tract 4052.03, Los Angeles County, California",340900,40724
1400000US06037405300,06037405300,"Census Tract 4053, Los Angeles County, California",475500,26145
1400000US06037405400,06037405400,"Census Tract 4054, Los Angeles County, California",415800,24657
1400000US06037405500,06037405500,"Census Tract 4055, Los Angeles County, California",450600,19531
1400000US06037405600,06037405600,"Census Tract 4056, Los Angeles County, California",489100,26931
1400000US06037405700,06037405700,"Census Tract 4057, Los Angeles County, California",413000,26668
1400000US06037405800,06037405800,"Census Tract 4058, Los Angeles County, California",392000,37045
1400000US06037405900,06037405900,"Census Tract 4059, Los Angeles County, California",429600,21899
1400000US06037406000,06037406000,"Census Tract 4060, Los Angeles County, California",423700,25403
1400000US06037406101,06037406101,"Census Tract 4061.01, Los Angeles County, California",402000,40389
1400000US06037406102,06037406102,"Census Tract 4061.02, Los Angeles County, California",456600,25989
1400000US06037406200,06037406200,"Census Tract 4062, Los Angeles County, California",469000,25237
1400000US06037406300,06037406300,"Census Tract 4063, Los Angeles County, California",817100,70538
1400000US06037406402,06037406402,"Census Tract 4064.02, Los Angeles County, California",592000,23913
1400000US06037406411,06037406411,"Census Tract 4064.11, Los Angeles County, California",476900,82544
1400000US06037406412,06037406412,"Census Tract 4064.12, Los Angeles County, California",530000,62306
1400000US06037406500,06037406500,"Census Tract 4065, Los Angeles County, California",488000,30232
1400000US06037406601,06037406601,"Census Tract 4066.01, Los Angeles County, California",488700,32564
1400000US06037406602,06037406602,"Census Tract 4066.02, Los Angeles County, California",485000,46371
1400000US06037406700,06037406700,"Census Tract 4067, Los Angeles County, California",469100,13746
1400000US06037406800,06037406800,"Census Tract 4068, Los Angeles County, California",478400,23445
1400000US06037406900,06037406900,"Census Tract 4069, Los Angeles County, California",430800,24951
1400000US06037407001,06037407001,"Census Tract 4070.01, Los Angeles County, California",417000,20131
1400000US06037407002,06037407002,"Census Tract 4070.02, Los Angeles County, California",406500,44607
1400000US06037407101,06037407101,"Census Tract 4071.01, Los Angeles County, California",425800,25894
1400000US06037407102,06037407102,"Census Tract 4071.02, Los Angeles County, California",366100,23289
1400000US06037407200,06037407200,"Census Tract 4072, Los Angeles County, California",371200,38296
1400000US06037407301,06037407301,"Census Tract 4073.01, Los Angeles County, California",386700,23927
1400000US06037407302,06037407302,"Census Tract 4073.02, Los Angeles County, California",428100,14822
1400000US06037407400,06037407400,"Census Tract 4074, Los Angeles County, California",461800,45140
1400000US06037407500,06037407500,"Census Tract 4075, Los Angeles County, California",413600,34904
1400000US06037407600,06037407600,"Census Tract 4076, Los Angeles County, California",384800,31846
1400000US06037407701,06037407701,"Census Tract 4077.01, Los Angeles County, California",422000,19259
1400000US06037407702,06037407702,"Census Tract 4077.02, Los Angeles County, California",391800,44030
1400000US06037407800,06037407800,"Census Tract 4078, Los Angeles County, California",399400,34614
1400000US06037407900,06037407900,"Census Tract 4079, Los Angeles County, California",426800,22710
1400000US06037408001,06037408001,"Census Tract 4080.01, Los Angeles County, California",540600,50998
1400000US06037408002,06037408002,"Census Tract 4080.02, Los Angeles County, California",411500,30028
1400000US06037408101,06037408101,"Census Tract 4081.01, Los Angeles County, California",425700,22082
1400000US06037408102,06037408102,"Census Tract 4081.02, Los Angeles County, California",412100,24651
1400000US06037408132,06037408132,"Census Tract 4081.32, Los Angeles County, California",346000,56684
1400000US06037408133,06037408133,"Census Tract 4081.33, Los Angeles County, California",506600,52838
1400000US06037408134,06037408134,"Census Tract 4081.34, Los Angeles County, California",449500,27782
1400000US06037408135,06037408135,"Census Tract 4081.35, Los Angeles County, California",433300,37544
1400000US06037408202,06037408202,"Census Tract 4082.02, Los Angeles County, California",533700,87696
1400000US06037408211,06037408211,"Census Tract 4082.11, Los Angeles County, California",370800,28833
1400000US06037408212,06037408212,"Census Tract 4082.12, Los Angeles County, California",460700,28721
1400000US06037408301,06037408301,"Census Tract 4083.01, Los Angeles County, California",417500,30858
1400000US06037408302,06037408302,"Census Tract 4083.02, Los Angeles County, California",525100,45460
1400000US06037408303,06037408303,"Census Tract 4083.03, Los Angeles County, California",495300,46357
1400000US06037408401,06037408401,"Census Tract 4084.01, Los Angeles County, California",434600,41683
1400000US06037408402,06037408402,"Census Tract 4084.02, Los Angeles County, California",489800,34697
1400000US06037408501,06037408501,"Census Tract 4085.01, Los Angeles County, California",385100,42758
1400000US06037408502,06037408502,"Census Tract 4085.02, Los Angeles County, California",571200,41032
1400000US06037408503,06037408503,"Census Tract 4085.03, Los Angeles County, California",637400,26092
1400000US06037408601,06037408601,"Census Tract 4086.01, Los Angeles County, California",418600,19222
1400000US06037408623,06037408623,"Census Tract 4086.23, Los Angeles County, California",400000,130828
1400000US06037408624,06037408624,"Census Tract 4086.24, Los Angeles County, California",577500,29334
1400000US06037408625,06037408625,"Census Tract 4086.25, Los Angeles County, California",588700,28415
1400000US06037408626,06037408626,"Census Tract 4086.26, Los Angeles County, California",694600,46919
1400000US06037408627,06037408627,"Census Tract 4086.27, Los Angeles County, California",650400,29516
1400000US06037408628,06037408628,"Census Tract 4086.28, Los Angeles County, California",562700,29993
1400000US06037408629,06037408629,"Census Tract 4086.29, Los Angeles County, California",590600,76889
1400000US06037408703,06037408703,"Census Tract 4087.03, Los Angeles County, California",801000,32067
1400000US06037408704,06037408704,"Census Tract 4087.04, Los Angeles County, California",438100,40557
1400000US06037408705,06037408705,"Census Tract 4087.05, Los Angeles County, California",457300,23293
1400000US06037408706,06037408706,"Census Tract 4087.06, Los Angeles County, California",668000,64375
1400000US06037408721,06037408721,"Census Tract 4087.21, Los Angeles County, California",462300,35364
1400000US06037408722,06037408722,"Census Tract 4087.22, Los Angeles County, California",490900,39375
1400000US06037408800,06037408800,"Census Tract 4088, Los Angeles County, California",318100,54793
1400000US06037430001,06037430001,"Census Tract 4300.01, Los Angeles County, California",572500,26492
1400000US06037430002,06037430002,"Census Tract 4300.02, Los Angeles County, California",429700,20198
1400000US06037430101,06037430101,"Census Tract 4301.01, Los Angeles County, California",380100,26682
1400000US06037430102,06037430102,"Census Tract 4301.02, Los Angeles County, California",386600,33463
1400000US06037430200,06037430200,"Census Tract 4302, Los Angeles County, California","1,000,000+",***
1400000US06037430301,06037430301,"Census Tract 4303.01, Los Angeles County, California",671700,35048
1400000US06037430302,06037430302,"Census Tract 4303.02, Los Angeles County, California",620400,20085
1400000US06037430400,06037430400,"Census Tract 4304, Los Angeles County, California",881300,53600
1400000US06037430501,06037430501,"Census Tract 4305.01, Los Angeles County, California",795300,62371
1400000US06037430502,06037430502,"Census Tract 4305.02, Los Angeles County, California",751600,59336
1400000US06037430600,06037430600,"Census Tract 4306, Los Angeles County, California",951300,45933
1400000US06037430701,06037430701,"Census Tract 4307.01, Los Angeles County, California",906300,34918
1400000US06037430721,06037430721,"Census Tract 4307.21, Los Angeles County, California",615200,38586
1400000US06037430723,06037430723,"Census Tract 4307.23, Los Angeles County, California",509800,52300
1400000US06037430724,06037430724,"Census Tract 4307.24, Los Angeles County, California",482100,43553
1400000US06037430801,06037430801,"Census Tract 4308.01, Los Angeles County, California",502800,52624
1400000US06037430802,06037430802,"Census Tract 4308.02, Los Angeles County, California",831400,40162
1400000US06037430803,06037430803,"Census Tract 4308.03, Los Angeles County, California",706800,49565
1400000US06037430900,06037430900,"Census Tract 4309, Los Angeles County, California",470000,29501
1400000US06037431001,06037431001,"Census Tract 4310.01, Los Angeles County, California",487300,24026
1400000US06037431002,06037431002,"Census Tract 4310.02, Los Angeles County, California",548600,49113
1400000US06037431100,06037431100,"Census Tract 4311, Los Angeles County, California",507600,57810
1400000US06037431200,06037431200,"Census Tract 4312, Los Angeles County, California",415900,28900
1400000US06037431300,06037431300,"Census Tract 4313, Los Angeles County, California",581800,28699
1400000US06037431400,06037431400,"Census Tract 4314, Los Angeles County, California",489700,41397
1400000US06037431500,06037431500,"Census Tract 4315, Los Angeles County, California",458000,21473
1400000US06037431600,06037431600,"Census Tract 4316, Los Angeles County, California",834500,42592
1400000US06037431700,06037431700,"Census Tract 4317, Los Angeles County, California",875900,40855
1400000US06037431800,06037431800,"Census Tract 4318, Los Angeles County, California",595600,32968
1400000US06037431900,06037431900,"Census Tract 4319, Los Angeles County, California",605300,27834
1400000US06037432000,06037432000,"Census Tract 4320, Los Angeles County, California",589600,25250
1400000US06037432101,06037432101,"Census Tract 4321.01, Los Angeles County, California",550900,45251
1400000US06037432102,06037432102,"Census Tract 4321.02, Los Angeles County, California",549400,32377
1400000US06037432201,06037432201,"Census Tract 4322.01, Los Angeles County, California",461600,31905
1400000US06037432202,06037432202,"Census Tract 4322.02, Los Angeles County, California",441200,20700
1400000US06037432300,06037432300,"Census Tract 4323, Los Angeles County, California",436600,34182
1400000US06037432401,06037432401,"Census Tract 4324.01, Los Angeles County, California",435500,96825
1400000US06037432402,06037432402,"Census Tract 4324.02, Los Angeles County, California",392600,44746
1400000US06037432500,06037432500,"Census Tract 4325, Los Angeles County, California",418000,28196
1400000US06037432601,06037432601,"Census Tract 4326.01, Los Angeles County, California",478300,38831
1400000US06037432602,06037432602,"Census Tract 4326.02, Los Angeles County, California",430000,32501
1400000US06037432700,06037432700,"Census Tract 4327, Los Angeles County, California",408700,30019
1400000US06037432801,06037432801,"Census Tract 4328.01, Los Angeles County, California",404700,53700
1400000US06037432802,06037432802,"Census Tract 4328.02, Los Angeles County, California",321700,87871
1400000US06037432901,06037432901,"Census Tract 4329.01, Los Angeles County, California",456200,32257
1400000US06037432902,06037432902,"Census Tract 4329.02, Los Angeles County, California",510700,51199
1400000US06037433100,06037433100,"Census Tract 4331, Los Angeles County, California",430200,24949
1400000US06037433200,06037433200,"Census Tract 4332, Los Angeles County, California",388500,44009
1400000US06037433301,06037433301,"Census Tract 4333.01, Los Angeles County, California",347200,23466
1400000US06037433302,06037433302,"Census Tract 4333.02, Los Angeles County, California",369000,156452
1400000US06037433303,06037433303,"Census Tract 4333.03, Los Angeles County, California",383800,27686
1400000US06037433401,06037433401,"Census Tract 4334.01, Los Angeles County, California",328800,109681
1400000US06037433402,06037433402,"Census Tract 4334.02, Los Angeles County, California",409700,47349
1400000US06037433403,06037433403,"Census Tract 4334.03, Los Angeles County, California",357100,34094
1400000US06037433501,06037433501,"Census Tract 4335.01, Los Angeles County, California",304200,489890
1400000US06037433502,06037433502,"Census Tract 4335.02, Los Angeles County, California",406000,112750
1400000US06037433601,06037433601,"Census Tract 4336.01, Los Angeles County, California",456000,25799
1400000US06037433602,06037433602,"Census Tract 4336.02, Los Angeles County, California",433600,37845
1400000US06037433700,06037433700,"Census Tract 4337, Los Angeles County, California",360000,70059
1400000US06037433801,06037433801,"Census Tract 4338.01, Los Angeles County, California",422000,36027
1400000US06037433802,06037433802,"Census Tract 4338.02, Los Angeles County, California",403800,52098
1400000US06037433901,06037433901,"Census Tract 4339.01, Los Angeles County, California",361600,30493
1400000US06037433902,06037433902,"Census Tract 4339.02, Los Angeles County, California",384900,25056
1400000US06037434001,06037434001,"Census Tract 4340.01, Los Angeles County, California",350000,170578
1400000US06037434002,06037434002,"Census Tract 4340.02, Los Angeles County, California",450100,19595
1400000US06037460000,06037460000,"Census Tract 4600, Los Angeles County, California",773700,52558
1400000US06037460100,06037460100,"Census Tract 4601, Los Angeles County, California",790100,43904
1400000US06037460200,06037460200,"Census Tract 4602, Los Angeles County, California",627600,27684
1400000US06037460301,06037460301,"Census Tract 4603.01, Los Angeles County, California",602300,44834
1400000US06037460302,06037460302,"Census Tract 4603.02, Los Angeles County, California",520400,45410
1400000US06037460400,06037460400,"Census Tract 4604, Los Angeles County, California",664900,74476
1400000US06037460501,06037460501,"Census Tract 4605.01, Los Angeles County, California","1,000,000+",***
1400000US06037460502,06037460502,"Census Tract 4605.02, Los Angeles County, California","1,000,000+",***
1400000US06037460600,06037460600,"Census Tract 4606, Los Angeles County, California","1,000,000+",***
1400000US06037460700,06037460700,"Census Tract 4607, Los Angeles County, California","1,000,000+",***
1400000US06037460800,06037460800,"Census Tract 4608, Los Angeles County, California","1,000,000+",***
1400000US06037460900,06037460900,"Census Tract 4609, Los Angeles County, California",507200,63345
1400000US06037461000,06037461000,"Census Tract 4610, Los Angeles County, California",485100,51777
1400000US06037461100,06037461100,"Census Tract 4611, Los Angeles County, California",616400,35951
1400000US06037461200,06037461200,"Census Tract 4612, Los Angeles County, California",803300,50488
1400000US06037461300,06037461300,"Census Tract 4613, Los Angeles County, California",645700,37523
1400000US06037461400,06037461400,"Census Tract 4614, Los Angeles County, California",735800,136365
1400000US06037461500,06037461500,"Census Tract 4615, Los Angeles County, California",482600,37145
1400000US06037461600,06037461600,"Census Tract 4616, Los Angeles County, California",491300,63338
1400000US06037461700,06037461700,"Census Tract 4617, Los Angeles County, California",636900,78142
1400000US06037461900,06037461900,"Census Tract 4619, Los Angeles County, California",490700,79302
1400000US06037462000,06037462000,"Census Tract 4620, Los Angeles County, California",562500,52886
1400000US06037462100,06037462100,"Census Tract 4621, Los Angeles County, California",598300,52752
1400000US06037462200,06037462200,"Census Tract 4622, Los Angeles County, California",458100,89413
1400000US06037462300,06037462300,"Census Tract 4623, Los Angeles County, California",467200,34595
1400000US06037462400,06037462400,"Census Tract 4624, Los Angeles County, California",612400,46932
1400000US06037462500,06037462500,"Census Tract 4625, Los Angeles County, California",631200,30643
1400000US06037462600,06037462600,"Census Tract 4626, Los Angeles County, California",810600,62457
1400000US06037462700,06037462700,"Census Tract 4627, Los Angeles County, California",584000,52468
1400000US06037462800,06037462800,"Census Tract 4628, Los Angeles County, California",655900,46086
1400000US06037462900,06037462900,"Census Tract 4629, Los Angeles County, California",648200,24327
1400000US06037463000,06037463000,"Census Tract 4630, Los Angeles County, California",805100,47626
1400000US06037463101,06037463101,"Census Tract 4631.01, Los Angeles County, California",518200,73807
1400000US06037463102,06037463102,"Census Tract 4631.02, Los Angeles County, California",713200,94766
1400000US06037463200,06037463200,"Census Tract 4632, Los Angeles County, California",772000,54924
1400000US06037463300,06037463300,"Census Tract 4633, Los Angeles County, California",775500,66104
1400000US06037463400,06037463400,"Census Tract 4634, Los Angeles County, California",795600,96789
1400000US06037463500,06037463500,"Census Tract 4635, Los Angeles County, California",472900,20748
1400000US06037463600,06037463600,"Census Tract 4636, Los Angeles County, California",469800,21554
1400000US06037463700,06037463700,"Census Tract 4637, Los Angeles County, California",885400,119378
1400000US06037463800,06037463800,"Census Tract 4638, Los Angeles County, California",865000,42050
1400000US06037463900,06037463900,"Census Tract 4639, Los Angeles County, California",757800,111266
1400000US06037464000,06037464000,"Census Tract 4640, Los Angeles County, California",911400,77593
1400000US06037464100,06037464100,"Census Tract 4641, Los Angeles County, California","1,000,000+",***
1400000US06037464200,06037464200,"Census Tract 4642, Los Angeles County, California","1,000,000+",***
1400000US06037480002,06037480002,"Census Tract 4800.02, Los Angeles County, California",675500,43937
1400000US06037480011,06037480011,"Census Tract 4800.11, Los Angeles County, California",578900,26746
1400000US06037480012,06037480012,"Census Tract 4800.12, Los Angeles County, California",608300,27943
1400000US06037480101,06037480101,"Census Tract 4801.01, Los Angeles County, California",562500,59053
1400000US06037480102,06037480102,"Census Tract 4801.02, Los Angeles County, California",610600,29520
1400000US06037480201,06037480201,"Census Tract 4802.01, Los Angeles County, California",653800,29144
1400000US06037480202,06037480202,"Census Tract 4802.02, Los Angeles County, California",686900,30946
1400000US06037480301,06037480301,"Census Tract 4803.01, Los Angeles County, California",406900,56713
1400000US06037480302,06037480302,"Census Tract 4803.02, Los Angeles County, California",497000,51030
1400000US06037480400,06037480400,"Census Tract 4804, Los Angeles County, California",553800,49810
1400000US06037480500,06037480500,"Census Tract 4805, Los Angeles County, California",943500,72725
1400000US06037480600,06037480600,"Census Tract 4806, Los Angeles County, California",754500,78656
1400000US06037480702,06037480702,"Census Tract 4807.02, Los Angeles County, California",796000,58808
1400000US06037480703,06037480703,"Census Tract 4807.03, Los Angeles County, California",832400,73808
1400000US06037480704,06037480704,"Census Tract 4807.04, Los Angeles County, California",657800,52468
1400000US06037480802,06037480802,"Census Tract 4808.02, Los Angeles County, California",457700,14314
1400000US06037480803,06037480803,"Census Tract 4808.03, Los Angeles County, California",558300,41340
1400000US06037480804,06037480804,"Census Tract 4808.04, Los Angeles County, California",438200,41624
1400000US06037480901,06037480901,"Census Tract 4809.01, Los Angeles County, California",500000,69365
1400000US06037480902,06037480902,"Census Tract 4809.02, Los Angeles County, California",347100,48612
1400000US06037480903,06037480903,"Census Tract 4809.03, Los Angeles County, California",537800,56431
1400000US06037481001,06037481001,"Census Tract 4810.01, Los Angeles County, California",438800,15637
1400000US06037481002,06037481002,"Census Tract 4810.02, Los Angeles County, California",455800,38753
1400000US06037481101,06037481101,"Census Tract 4811.01, Los Angeles County, California",453400,55030
1400000US06037481102,06037481102,"Census Tract 4811.02, Los Angeles County, California",477700,93739
1400000US06037481103,06037481103,"Census Tract 4811.03, Los Angeles County, California",513900,50358
1400000US06037481201,06037481201,"Census Tract 4812.01, Los Angeles County, California",555400,66308
1400000US06037481202,06037481202,"Census Tract 4812.02, Los Angeles County, California",500500,48123
1400000US06037481300,06037481300,"Census Tract 4813, Los Angeles County, California",507200,47248
1400000US06037481401,06037481401,"Census Tract 4814.01, Los Angeles County, California",510300,52607
1400000US06037481402,06037481402,"Census Tract 4814.02, Los Angeles County, California",475600,33839
1400000US06037481500,06037481500,"Census Tract 4815, Los Angeles County, California",490500,27224
1400000US06037481602,06037481602,"Census Tract 4816.02, Los Angeles County, California",467800,32724
1400000US06037481603,06037481603,"Census Tract 4816.03, Los Angeles County, California",565700,53065
1400000US06037481604,06037481604,"Census Tract 4816.04, Los Angeles County, California",447500,178775
1400000US06037481711,06037481711,"Census Tract 4817.11, Los Angeles County, California",468400,34262
1400000US06037481712,06037481712,"Census Tract 4817.12, Los Angeles County, California",489600,48911
1400000US06037481713,06037481713,"Census Tract 4817.13, Los Angeles County, California",460100,56661
1400000US06037481714,06037481714,"Census Tract 4817.14, Los Angeles County, California",394400,51893
1400000US06037481800,06037481800,"Census Tract 4818, Los Angeles County, California",540000,42646
1400000US06037481901,06037481901,"Census Tract 4819.01, Los Angeles County, California",582500,15591
1400000US06037481902,06037481902,"Census Tract 4819.02, Los Angeles County, California",436400,36188
1400000US06037482001,06037482001,"Census Tract 4820.01, Los Angeles County, California",580700,24392
1400000US06037482002,06037482002,"Census Tract 4820.02, Los Angeles County, California",569400,31569
1400000US06037482101,06037482101,"Census Tract 4821.01, Los Angeles County, California",511700,59432
1400000US06037482102,06037482102,"Census Tract 4821.02, Los Angeles County, California",505000,47075
1400000US06037482201,06037482201,"Census Tract 4822.01, Los Angeles County, California",480400,27225
1400000US06037482202,06037482202,"Census Tract 4822.02, Los Angeles County, California",428100,27718
1400000US06037482301,06037482301,"Census Tract 4823.01, Los Angeles County, California",481600,61512
1400000US06037482303,06037482303,"Census Tract 4823.03, Los Angeles County, California",451000,43800
1400000US06037482304,06037482304,"Census Tract 4823.04, Los Angeles County, California",570900,89474
1400000US06037482401,06037482401,"Census Tract 4824.01, Los Angeles County, California",455800,36051
1400000US06037482402,06037482402,"Census Tract 4824.02, Los Angeles County, California",416900,41950
1400000US06037482502,06037482502,"Census Tract 4825.02, Los Angeles County, California",510100,68232
1400000US06037482503,06037482503,"Census Tract 4825.03, Los Angeles County, California",510700,77626
1400000US06037482521,06037482521,"Census Tract 4825.21, Los Angeles County, California",427800,23434
1400000US06037482522,06037482522,"Census Tract 4825.22, Los Angeles County, California",385300,42825
1400000US06037482600,06037482600,"Census Tract 4826, Los Angeles County, California",510100,37278
1400000US06037482701,06037482701,"Census Tract 4827.01, Los Angeles County, California",461800,18078
1400000US06037482702,06037482702,"Census Tract 4827.02, Los Angeles County, California",462300,17424
1400000US06037482800,06037482800,"Census Tract 4828, Los Angeles County, California",469300,18062
1400000US06037500100,06037500100,"Census Tract 5001, Los Angeles County, California",949600,51052
